Sample ID,CulvertID,Culvert Local X,Culvert Local Y,Width,Height,Sample Name
807,807,241,334,100,100,807.tif
807,809,241.702939,194.01403,100,100,807.tif
808,807,149.056548,629.83724,100,100,808.tif
808,808,266,288,100,100,808.tif
808,809,149.759487,489.85127,100,100,808.tif
808,810,156.860299,125.73257,100,100,808.tif
809,807,228.297061,167.98597,100,100,809.tif
809,809,229,28,100,100,809.tif
810,810,548,725,100,100,810.tif
811,811,272,644,100,100,811.tif
812,812,580,353,100,100,812.tif
813,813,37,337,100,100,813.tif
814,813,710.184233,500.64398,100,100,814.tif
814,814,653,370,100,100,814.tif
814,815,264.890773,82.81072,100,100,814.tif
815,815,96,578,100,100,815.tif
816,816,73,735,100,100,816.tif
817,817,102,716,100,100,817.tif
818,818,761,64,100,100,818.tif
819,819,478,540,100,100,819.tif
820,820,524,603,100,100,820.tif
820,821,326.718124,764.73411,100,100,820.tif
821,821,640,116,100,100,821.tif
822,819,252.71953,709.52656,100,100,822.tif
822,822,379,47,100,100,822.tif
822,823,453.346068,26.95306,100,100,822.tif
823,822,30.653932,125.04694,100,100,823.tif
823,823,105,105,100,100,823.tif
824,824,120,234,100,100,824.tif
825,825,87,561,100,100,825.tif
826,826,103,777,100,100,826.tif
826,827,369.003056,781.29381,100,100,826.tif
827,826,525.996944,604.70619,100,100,827.tif
827,827,792,609,100,100,827.tif
828,828,212,234,100,100,828.tif
828,829,687.545585,538.72665,100,100,828.tif
829,828,215.454415,248.27335,100,100,829.tif
829,829,691,553,100,100,829.tif
830,830,257,18,100,100,830.tif
830,831,256.488058,51.27625,100,100,830.tif
831,830,336.511942,273.72375,100,100,831.tif
831,831,336,307,100,100,831.tif
832,830,592.139568,54.64329,100,100,832.tif
832,831,591.627626,87.91954,100,100,832.tif
832,832,147,48,100,100,832.tif
832,833,53.463641,124.36026,100,100,832.tif
833,833,718,207,100,100,833.tif
833,834,36.140417,584.42733,100,100,833.tif
833,835,32.464714,634.96825,100,100,833.tif
833,836,380.762981,613.942,100,100,833.tif
833,837,369.119241,658.2873,100,100,833.tif
833,838,344.097587,709.81705,100,100,833.tif
833,839,319.800551,123.90458,100,100,833.tif
834,834,589,596,100,100,834.tif
834,835,585.324297,646.54092,100,100,834.tif
835,834,504.675703,720.45908,100,100,835.tif
835,835,501,771,100,100,835.tif
835,839,788.335837,259.93633,100,100,835.tif
836,836,251,218,100,100,836.tif
836,837,239.35626,262.3453,100,100,836.tif
836,838,214.334606,313.87505,100,100,836.tif
837,834,463.021176,361.14003,100,100,837.tif
837,835,459.345473,411.68095,100,100,837.tif
837,837,796,435,100,100,837.tif
837,838,770.978346,486.52975,100,100,837.tif
838,832,486.438772,86.82269,100,100,838.tif
838,833,392.902413,163.18295,100,100,838.tif
838,836,55.665394,570.12495,100,100,838.tif
838,837,44.021654,614.47025,100,100,838.tif
838,838,19,666,100,100,838.tif
839,832,765.735808,361.73516,100,100,839.tif
839,833,672.199449,438.09542,100,100,839.tif
839,839,274,355,100,100,839.tif
840,833,770.736823,655.35622,100,100,840.tif
840,839,372.537374,572.2608,100,100,840.tif
840,840,596,201,100,100,840.tif
840,841,317.802516,56.92671,100,100,840.tif
841,840,389.197484,564.07329,100,100,841.tif
841,841,111,420,100,100,841.tif
841,842,781.652325,402.60082,100,100,841.tif
842,842,154,448,100,100,842.tif
843,843,654,546,100,100,843.tif
844,843,195.329079,402.60172,100,100,844.tif
844,844,702,405,100,100,844.tif
845,845,79,558,100,100,845.tif
846,846,264,691,100,100,846.tif
846,847,241.337449,758.49499,100,100,846.tif
847,846,170.662551,661.50501,100,100,847.tif
847,847,148,729,100,100,847.tif
848,846,761.356249,610.80835,100,100,848.tif
848,847,738.693698,678.30334,100,100,848.tif
848,848,371,733,100,100,848.tif
848,849,163.264852,748.86521,100,100,848.tif
849,848,537.735148,15.13479,100,100,849.tif
849,849,330,31,100,100,849.tif
850,850,92,289,100,100,850.tif
850,852,445.413122,43.94759,100,100,850.tif
850,853,712.02677,647.16198,100,100,850.tif
851,850,104.951651,500.98873,100,100,851.tif
851,851,6,115,100,100,851.tif
851,852,458.364773,255.93632,100,100,851.tif
852,850,27.586878,313.05241,100,100,852.tif
852,852,381,68,100,100,852.tif
852,853,647.613648,671.21439,100,100,852.tif
852,854,791.638572,469.4228,100,100,852.tif
853,853,206,273,100,100,853.tif
853,854,350.024924,71.20841,100,100,853.tif
854,853,78.975076,516.79159,100,100,854.tif
854,854,223,315,100,100,854.tif
855,855,126,700,100,100,855.tif
856,856,457,489,100,100,856.tif
856,859,283.377407,624.75589,100,100,856.tif
857,857,292,95,100,100,857.tif
857,858,72.983657,115.53278,100,100,857.tif
858,857,559.016343,13.46722,100,100,858.tif
858,858,340,34,100,100,858.tif
859,859,659,299,100,100,859.tif
860,860,586,82,100,100,860.tif
860,861,497.783126,82.37699,100,100,860.tif
861,861,756,36,100,100,861.tif
862,862,416,424,100,100,862.tif
862,863,317.681369,467.69717,100,100,862.tif
863,862,573.318631,348.30283,100,100,863.tif
863,863,475,392,100,100,863.tif
864,864,439,468,100,100,864.tif
864,865,364.050099,284.52429,100,100,864.tif
865,865,727,94,100,100,865.tif
866,866,499,572,100,100,866.tif
867,867,115,694,100,100,867.tif
868,868,705,496,100,100,868.tif
869,869,186,781,100,100,869.tif
869,872,768.914876,414.98535,100,100,869.tif
870,870,462,337,100,100,870.tif
870,871,766.968812,478.43551,100,100,870.tif
871,870,124.031188,201.56449,100,100,871.tif
871,871,429,343,100,100,871.tif
872,872,114,202,100,100,872.tif
873,873,404,62,100,100,873.tif
874,874,577,331,100,100,874.tif
875,875,462,348,100,100,875.tif
876,876,29,240,100,100,876.tif
877,877,476,668,100,100,877.tif
878,878,358,45,100,100,878.tif
879,879,192,482,100,100,879.tif
879,880,608.487936,184.4855,100,100,879.tif
879,881,674.682416,155.82093,100,100,879.tif
880,879,306.512064,597.5145,100,100,880.tif
880,880,723,300,100,100,880.tif
880,881,789.19448,271.33543,100,100,880.tif
881,880,61.80552,547.66457,100,100,881.tif
881,881,128,519,100,100,881.tif
882,882,200,229,100,100,882.tif
882,883,174.668741,470.94203,100,100,882.tif
883,883,555,134,100,100,883.tif
884,884,183,63,100,100,884.tif
885,885,168,633,100,100,885.tif
886,886,244,525,100,100,886.tif
887,887,314,622,100,100,887.tif
887,888,137.455632,612.24617,100,100,887.tif
887,889,667.89856,192.28749,100,100,887.tif
888,888,686,599,100,100,888.tif
889,889,58,85,100,100,889.tif
889,890,459.531699,530.70256,100,100,889.tif
890,889,330.468301,26.29744,100,100,890.tif
890,890,732,472,100,100,890.tif
891,890,56.463575,392.63292,100,100,891.tif
891,891,611,398,100,100,891.tif
891,892,765.73799,402.72422,100,100,891.tif
892,891,508.26201,606.27578,100,100,892.tif
892,892,663,611,100,100,892.tif
893,890,380.930071,250.26708,100,100,893.tif
893,893,156,790,100,100,893.tif
894,894,314,20,100,100,894.tif
894,895,274.793706,104.79153,100,100,894.tif
895,894,763.206294,71.20847,100,100,895.tif
895,895,724,156,100,100,895.tif
896,896,10,625,100,100,896.tif
897,897,546,525,100,100,897.tif
898,898,783,346,100,100,898.tif
898,899,757.873334,117.7049,100,100,898.tif
899,898,425.126666,386.2951,100,100,899.tif
899,899,400,158,100,100,899.tif
900,900,241,681,100,100,900.tif
901,901,608,425,100,100,901.tif
902,902,415,534,100,100,902.tif
903,903,46,470,100,100,903.tif
903,904,43.446511,639.9721,100,100,903.tif
903,906,447.772271,725.5672,100,100,903.tif
903,907,397.668248,287.94884,100,100,903.tif
903,908,79.517954,391.27136,100,100,903.tif
904,903,712.553489,282.0279,100,100,904.tif
904,904,710,452,100,100,904.tif
904,905,610.157954,510.5095,100,100,904.tif
904,908,746.071443,203.29926,100,100,904.tif
905,903,421.395535,296.5184,100,100,905.tif
905,904,418.842046,466.4905,100,100,905.tif
905,905,319,525,100,100,905.tif
905,907,773.063783,114.46724,100,100,905.tif
905,908,454.913489,217.78976,100,100,905.tif
906,904,386.67424,86.4049,100,100,906.tif
906,905,286.832194,144.9144,100,100,906.tif
906,906,791,172,100,100,906.tif
907,907,24,499,100,100,907.tif
908,903,218.482046,762.72864,100,100,908.tif
908,907,570.150294,580.67748,100,100,908.tif
908,908,252,684,100,100,908.tif
909,909,395,383,100,100,909.tif
910,910,660,85,100,100,910.tif
911,911,8,389,100,100,911.tif
912,912,359,263,100,100,912.tif
913,913,51,520,100,100,913.tif
914,914,116,484,100,100,914.tif
914,915,55.518628,501.20725,100,100,914.tif
914,916,339.988037,75.91636,100,100,914.tif
914,917,748.71041,75.20337,100,100,914.tif
914,918,701.995486,106.92338,100,100,914.tif
915,914,607.481372,287.79275,100,100,915.tif
915,915,547,305,100,100,915.tif
916,916,354,516,100,100,916.tif
916,917,762.722373,515.28701,100,100,916.tif
916,918,716.007449,547.00702,100,100,916.tif
917,917,405,39,100,100,917.tif
917,918,358.285076,70.72001,100,100,917.tif
918,914,182.004514,616.07662,100,100,918.tif
918,915,121.523142,633.28387,100,100,918.tif
918,916,405.992551,207.99298,100,100,918.tif
918,918,768,239,100,100,918.tif
919,919,53,581,100,100,919.tif
919,920,319.322795,757.07987,100,100,919.tif
919,921,402.039239,208.2952,100,100,919.tif
919,922,322.408853,530.87424,100,100,919.tif
920,919,380.677205,253.92013,100,100,920.tif
920,920,647,430,100,100,920.tif
920,922,650.086058,203.79437,100,100,920.tif
921,920,143.283556,688.78467,100,100,921.tif
921,921,226,140,100,100,921.tif
921,922,146.369614,462.57904,100,100,921.tif
922,919,291.591147,246.12576,100,100,922.tif
922,920,557.913942,422.20563,100,100,922.tif
922,922,561,196,100,100,922.tif
923,921,191.628185,301.63518,100,100,923.tif
923,922,111.997799,624.21422,100,100,923.tif
923,923,787,309,100,100,923.tif
924,924,223,446,100,100,924.tif
925,925,367,132,100,100,925.tif
926,926,639,524,100,100,926.tif
926,929,734.955264,198.61969,100,100,926.tif
927,924,487.865029,654.55641,100,100,927.tif
927,927,488,105,100,100,927.tif
928,928,311,515,100,100,928.tif
928,929,202.050544,477.85814,100,100,928.tif
928,987,617.833648,8.65505,100,100,928.tif
929,928,199.949456,532.14186,100,100,929.tif
929,929,91,495,100,100,929.tif
929,987,506.783104,25.79691,100,100,929.tif
930,930,166,634,100,100,930.tif
930,931,54.128589,455.84084,100,100,930.tif
930,933,435.942728,251.71588,100,100,930.tif
930,934,347.725854,218.40951,100,100,930.tif
931,930,315.871411,396.15916,100,100,931.tif
931,931,204,218,100,100,931.tif
931,932,113.729288,466.97587,100,100,931.tif
931,933,585.814139,13.87504,100,100,931.tif
932,916,52.882017,395.36164,100,100,932.tif
932,917,461.60439,394.64865,100,100,932.tif
932,918,414.889466,426.36866,100,100,932.tif
932,932,795,107,100,100,932.tif
933,930,80.057272,751.28412,100,100,933.tif
933,933,350,369,100,100,933.tif
933,934,261.783126,335.69363,100,100,933.tif
934,930,338.274146,524.59049,100,100,934.tif
934,931,226.402735,346.43133,100,100,934.tif
934,932,136.132023,595.4072,100,100,934.tif
934,933,608.216874,142.30637,100,100,934.tif
934,934,520,109,100,100,934.tif
935,935,769,461,100,100,935.tif
935,939,122.921804,124.71972,100,100,935.tif
935,940,36.840598,130.56095,100,100,935.tif
936,936,406,174,100,100,936.tif
936,937,418.309566,378.98104,100,100,936.tif
937,936,3.690434,218.01896,100,100,937.tif
937,937,16,423,100,100,937.tif
938,938,233,609,100,100,938.tif
939,939,696,606,100,100,939.tif
939,940,609.918794,611.84123,100,100,939.tif
940,939,612.081206,291.15877,100,100,940.tif
940,940,526,297,100,100,940.tif
941,941,275,161,100,100,941.tif
942,942,87,756,100,100,942.tif
943,943,636,264,100,100,943.tif
944,944,211,96,100,100,944.tif
945,943,43.282202,710.67224,100,100,945.tif
945,945,133,116,100,100,945.tif
946,946,706,471,100,100,946.tif
946,947,714.275222,430.54336,100,100,946.tif
946,948,337.466507,436.87561,100,100,946.tif
946,949,347.519011,389.81161,100,100,946.tif
947,946,578.724778,741.45664,100,100,947.tif
947,947,587,701,100,100,947.tif
947,948,210.191285,707.33225,100,100,947.tif
947,949,220.243789,660.26825,100,100,947.tif
948,945,651.859648,522.73865,100,100,948.tif
948,948,604,59,100,100,948.tif
948,949,614.052504,11.936,100,100,948.tif
949,948,591.947496,337.064,100,100,949.tif
949,949,602,290,100,100,949.tif
950,948,663.915101,798.60552,100,100,950.tif
950,949,673.967605,751.54152,100,100,950.tif
950,950,29,597,100,100,950.tif
950,951,58.384913,555.95826,100,100,950.tif
951,950,668.615087,58.04174,100,100,951.tif
951,951,698,17,100,100,951.tif
952,950,641.118797,696.53024,100,100,952.tif
952,951,670.50371,655.4885,100,100,952.tif
952,952,376,440,100,100,952.tif
952,953,371.49924,514.29467,100,100,952.tif
953,950,649.619557,476.23557,100,100,953.tif
953,951,679.00447,435.19383,100,100,953.tif
953,952,384.50076,219.70533,100,100,953.tif
953,953,380,294,100,100,953.tif
954,954,362,306,100,100,954.tif
954,955,103.372345,459.92863,100,100,954.tif
954,956,540.840944,69.96151,100,100,954.tif
955,954,396.627655,537.07137,100,100,955.tif
955,955,138,691,100,100,955.tif
955,956,575.468599,301.03288,100,100,955.tif
955,957,588.085086,191.55433,100,100,955.tif
955,958,626.952005,154.92582,100,100,955.tif
955,959,647.301177,106.90178,100,100,955.tif
955,960,688.609996,56.63932,100,100,955.tif
955,977,141.276842,134.82945,100,100,955.tif
956,956,444,782,100,100,956.tif
956,957,456.616487,672.52145,100,100,956.tif
956,958,495.483406,635.89294,100,100,956.tif
956,959,515.832578,587.8689,100,100,956.tif
956,960,557.141397,537.60644,100,100,956.tif
956,961,641.365754,434.38231,100,100,956.tif
956,962,695.650176,426.02032,100,100,956.tif
956,963,767.024141,286.45259,100,100,956.tif
956,964,790.5078,200.64691,100,100,956.tif
956,965,786.12577,91.28385,100,100,956.tif
956,977,9.808243,615.79657,100,100,956.tif
957,956,143.383513,109.47855,100,100,957.tif
957,957,156,0,100,100,957.tif
958,956,109.516594,225.10706,100,100,958.tif
958,957,122.133081,115.62851,100,100,958.tif
958,958,161,79,100,100,958.tif
958,959,181.349172,30.97596,100,100,958.tif
959,957,395.783909,730.65255,100,100,959.tif
959,958,434.650828,694.02404,100,100,959.tif
959,959,455,646,100,100,959.tif
959,960,496.308819,595.73754,100,100,959.tif
959,961,580.533176,492.51341,100,100,959.tif
959,962,634.817598,484.15142,100,100,959.tif
959,963,706.191563,344.58369,100,100,959.tif
959,964,729.675222,258.77801,100,100,959.tif
959,965,725.293192,149.41495,100,100,959.tif
959,966,726.499716,38.81687,100,100,959.tif
960,954,477.017659,595.43205,100,100,960.tif
960,955,218.390004,749.36068,100,100,960.tif
960,956,655.858603,359.39356,100,100,960.tif
960,957,668.47509,249.91501,100,100,960.tif
960,958,707.342009,213.2865,100,100,960.tif
960,959,727.691181,165.26246,100,100,960.tif
960,960,769,115,100,100,960.tif
960,977,221.666846,193.19013,100,100,960.tif
961,956,85.634246,663.61769,100,100,961.tif
961,957,98.250733,554.13914,100,100,961.tif
961,958,137.117652,517.51063,100,100,961.tif
961,959,157.466824,469.48659,100,100,961.tif
961,960,198.775643,419.22413,100,100,961.tif
961,961,283,316,100,100,961.tif
961,962,337.284422,307.63801,100,100,961.tif
961,963,408.658387,168.07028,100,100,961.tif
961,964,432.142046,82.2646,100,100,961.tif
961,969,734.346695,80.59051,100,100,961.tif
962,960,591.491221,786.58612,100,100,962.tif
962,961,675.715578,683.36199,100,100,962.tif
962,962,730,675,100,100,962.tif
962,973,67.208026,103.74468,100,100,962.tif
963,957,305.592346,775.06886,100,100,963.tif
963,958,344.459265,738.44035,100,100,963.tif
963,959,364.808437,690.41631,100,100,963.tif
963,960,406.117256,640.15385,100,100,963.tif
963,961,490.341613,536.92972,100,100,963.tif
963,962,544.626035,528.56773,100,100,963.tif
963,963,616,389,100,100,963.tif
963,964,639.483659,303.19432,100,100,963.tif
963,965,635.101629,193.83126,100,100,963.tif
963,966,636.308153,83.23318,100,100,963.tif
963,967,637.112503,12.45041,100,100,963.tif
964,956,287.4922,718.35309,100,100,964.tif
964,957,300.108687,608.87454,100,100,964.tif
964,958,338.975606,572.24603,100,100,964.tif
964,959,359.324778,524.22199,100,100,964.tif
964,960,400.633597,473.95953,100,100,964.tif
964,961,484.857954,370.7354,100,100,964.tif
964,962,539.142376,362.37341,100,100,964.tif
964,963,610.516341,222.80568,100,100,964.tif
964,964,634,137,100,100,964.tif
964,965,629.61797,27.63694,100,100,964.tif
965,956,225.87423,693.71615,100,100,965.tif
965,957,238.490717,584.2376,100,100,965.tif
965,958,277.357636,547.60909,100,100,965.tif
965,959,297.706808,499.58505,100,100,965.tif
965,960,339.015627,449.32259,100,100,965.tif
965,961,423.239984,346.09846,100,100,965.tif
965,962,477.524406,337.73647,100,100,965.tif
965,963,548.898371,198.16874,100,100,965.tif
965,964,572.38203,112.36306,100,100,965.tif
965,965,568,3,100,100,965.tif
965,968,749.799498,2.86693,100,100,965.tif
966,963,632.691847,743.76682,100,100,966.tif
966,964,656.175506,657.96114,100,100,966.tif
966,965,651.793476,548.59808,100,100,966.tif
966,966,653,438,100,100,966.tif
966,967,653.80435,367.21723,100,100,966.tif
966,970,641.335699,268.25181,100,100,966.tif
966,971,727.478693,105.77453,100,100,966.tif
967,964,668.371156,771.74391,100,100,967.tif
967,965,663.989126,662.38085,100,100,967.tif
967,966,665.19565,551.78277,100,100,967.tif
967,967,666,481,100,100,967.tif
967,970,653.531349,382.03458,100,100,967.tif
967,971,739.674343,219.5573,100,100,967.tif
968,963,531.098873,694.30181,100,100,968.tif
968,964,554.582532,608.49613,100,100,968.tif
968,965,550.200502,499.13307,100,100,968.tif
968,966,551.407026,388.53499,100,100,968.tif
968,967,552.211376,317.75222,100,100,968.tif
968,968,732,499,100,100,968.tif
968,970,539.742725,218.7868,100,100,968.tif
968,971,625.885719,56.30952,100,100,968.tif
969,969,71,643,100,100,969.tif
970,964,69.839807,736.70933,100,100,970.tif
970,965,65.457777,627.34627,100,100,970.tif
970,966,66.664301,516.74819,100,100,970.tif
970,967,67.468651,445.96542,100,100,970.tif
970,968,247.257275,627.2132,100,100,970.tif
970,969,372.044456,735.03524,100,100,970.tif
970,970,55,347,100,100,970.tif
970,971,141.142994,184.52272,100,100,970.tif
971,971,611,734,100,100,971.tif
972,972,713,748,100,100,972.tif
973,973,228,216,100,100,973.tif
973,974,128.233644,693.93631,100,100,973.tif
973,975,108.686185,543.49202,100,100,973.tif
974,973,643.766356,25.06369,100,100,974.tif
974,974,544,503,100,100,974.tif
974,975,524.452541,352.55571,100,100,974.tif
974,976,241.330627,570.42505,100,100,974.tif
974,977,620.716397,786.09526,100,100,974.tif
975,957,552.0721,778.26443,100,100,975.tif
975,958,590.939019,741.63592,100,100,975.tif
975,959,611.288191,693.61188,100,100,975.tif
975,960,652.59701,643.34942,100,100,975.tif
975,961,736.821367,540.12529,100,100,975.tif
975,962,791.105789,531.7633,100,100,975.tif
975,974,28.547459,438.44429,100,100,975.tif
975,975,9,288,100,100,975.tif
975,977,105.263856,721.53955,100,100,975.tif
976,954,770.736583,741.91213,100,100,976.tif
976,974,438.669373,56.57495,100,100,976.tif
976,976,136,124,100,100,976.tif
976,977,515.38577,339.67021,100,100,976.tif
977,974,493.283603,52.90474,100,100,977.tif
977,976,190.61423,120.32979,100,100,977.tif
977,977,570,336,100,100,977.tif
978,978,550,659,100,100,978.tif
979,979,164,436,100,100,979.tif
980,980,723,166,100,100,980.tif
981,981,101,369,100,100,981.tif
982,982,466,24,100,100,982.tif
983,983,649,217,100,100,983.tif
983,986,544.938724,418.82485,100,100,983.tif
984,984,771,362,100,100,984.tif
984,985,82.549277,319.19284,100,100,984.tif
985,983,78.364939,732.55374,100,100,985.tif
985,985,232,700,100,100,985.tif
986,986,699,557,100,100,986.tif
987,987,626,614,100,100,987.tif
988,988,392,643,100,100,988.tif
988,989,403.081265,543.5193,100,100,988.tif
989,988,46.918735,312.4807,100,100,989.tif
989,989,58,213,100,100,989.tif
990,990,754,2,100,100,990.tif
991,991,564,265,100,100,991.tif
992,991,204.714728,557.05856,100,100,992.tif
992,992,441,252,100,100,992.tif
993,991,352.64179,768.03815,100,100,993.tif
993,992,588.927062,462.97959,100,100,993.tif
993,993,379,126,100,100,993.tif
994,994,506,752,100,100,994.tif
995,995,90,573,100,100,995.tif
996,996,111,493,100,100,996.tif
997,996,508.124709,407.29776,100,100,997.tif
997,997,172,264,100,100,997.tif
998,998,459,647,100,100,998.tif
998,999,362.465323,746.90858,100,100,998.tif
998,1000,693.439119,363.5982,100,100,998.tif
998,1001,618.998179,345.52659,100,100,998.tif
998,1002,434.680051,370.33048,100,100,998.tif
998,1003,369.004246,375.86785,100,100,998.tif
998,1004,313.146461,414.98752,100,100,998.tif
998,1005,263.397691,357.82035,100,100,998.tif
999,999,135,71,100,100,999.tif
1000,998,547.560881,482.4018,100,100,1000.tif
1000,999,451.026204,582.31038,100,100,1000.tif
1000,1000,782,199,100,100,1000.tif
1000,1001,707.55906,180.92839,100,100,1000.tif
1000,1002,523.240932,205.73228,100,100,1000.tif
1000,1003,457.565127,211.26965,100,100,1000.tif
1000,1004,401.707342,250.38932,100,100,1000.tif
1000,1005,351.958572,193.22215,100,100,1000.tif
1001,997,790.184258,576.63146,100,100,1001.tif
1001,1000,486.44094,737.07161,100,100,1001.tif
1001,1001,412,719,100,100,1001.tif
1001,1002,227.681872,743.80389,100,100,1001.tif
1001,1003,162.006067,749.34126,100,100,1001.tif
1001,1004,106.148282,788.46093,100,100,1001.tif
1001,1005,56.399512,731.29376,100,100,1001.tif
1002,998,744.319949,314.66952,100,100,1002.tif
1002,999,647.785272,414.5781,100,100,1002.tif
1002,1002,720,38,100,100,1002.tif
1002,1003,654.324195,43.53737,100,100,1002.tif
1002,1004,598.46641,82.65704,100,100,1002.tif
1002,1005,548.71764,25.48987,100,100,1002.tif
1003,998,777.995754,646.13215,100,100,1003.tif
1003,999,681.461077,746.04073,100,100,1003.tif
1003,1002,753.675805,369.46263,100,100,1003.tif
1003,1003,688,375,100,100,1003.tif
1003,1004,632.142215,414.11967,100,100,1003.tif
1003,1005,582.393445,356.9525,100,100,1003.tif
1004,997,790.035976,140.17053,100,100,1004.tif
1004,998,251.853539,584.01248,100,100,1004.tif
1004,999,155.318862,683.92106,100,100,1004.tif
1004,1000,486.292658,300.61068,100,100,1004.tif
1004,1001,411.851718,282.53907,100,100,1004.tif
1004,1002,227.53359,307.34296,100,100,1004.tif
1004,1003,161.857785,312.88033,100,100,1004.tif
1004,1004,106,352,100,100,1004.tif
1004,1005,56.25123,294.83283,100,100,1004.tif
1005,998,330.602309,603.17965,100,100,1005.tif
1005,999,234.067632,703.08823,100,100,1005.tif
1005,1000,565.041428,319.77785,100,100,1005.tif
1005,1001,490.600488,301.70624,100,100,1005.tif
1005,1002,306.28236,326.51013,100,100,1005.tif
1005,1003,240.606555,332.0475,100,100,1005.tif
1005,1004,184.74877,371.16717,100,100,1005.tif
1005,1005,135,314,100,100,1005.tif
1006,1006,789,335,100,100,1006.tif
1007,1007,22,134,100,100,1007.tif
1008,1006,278.653785,754.01672,100,100,1008.tif
1008,1007,742.728386,380.86492,100,100,1008.tif
1008,1008,360,383,100,100,1008.tif
1009,1009,784,748,100,100,1009.tif
1010,1010,445,280,100,100,1010.tif
1011,909,74.863145,42.9771,100,100,1011.tif
1011,1011,707,379,100,100,1011.tif
1012,1012,584,682,100,100,1012.tif
1013,1013,677,707,100,100,1013.tif
1014,1014,156,103,100,100,1014.tif
1015,1015,124,155,100,100,1015.tif
1016,1016,437,209,100,100,1016.tif
1016,1017,263.931187,544.10455,100,100,1016.tif
1017,1016,321.068813,81.89545,100,100,1017.tif
1017,1017,148,417,100,100,1017.tif
1018,1018,647,33,100,100,1018.tif
1019,1018,167.334175,662.56007,100,100,1019.tif
1019,1019,527,668,100,100,1019.tif
1020,1020,428,461,100,100,1020.tif
1021,1021,527,356,100,100,1021.tif
1021,1022,552.820272,264.88441,100,100,1021.tif
1021,1023,529.692992,221.97029,100,100,1021.tif
1022,1022,11,314,100,100,1022.tif
1023,1021,362.307008,541.02971,100,100,1023.tif
1023,1022,388.12728,449.91412,100,100,1023.tif
1023,1023,365,407,100,100,1023.tif
1024,1024,248,14,100,100,1024.tif
1024,1025,292.51821,152.89965,100,100,1024.tif
1024,1026,240.276936,523.34999,100,100,1024.tif
1025,1025,396,76,100,100,1025.tif
1025,1026,343.758726,446.45034,100,100,1025.tif
1026,1026,322,228,100,100,1026.tif
1027,1027,180,403,100,100,1027.tif
1028,1028,194,315,100,100,1028.tif
1029,1029,800,88,100,100,1029.tif
1030,1030,76,87,100,100,1030.tif
1031,1031,622,749,100,100,1031.tif
1032,1032,675,184,100,100,1032.tif
1032,1033,326.826174,558.69796,100,100,1032.tif
1033,1033,554,8,100,100,1033.tif
1034,1034,193,243,100,100,1034.tif
1035,1035,258,38,100,100,1035.tif
1036,1036,623,345,100,100,1036.tif
1036,1037,729.83833,415.45804,100,100,1036.tif
1037,1036,516.16167,591.54196,100,100,1037.tif
1037,1037,623,662,100,100,1037.tif
1038,1038,174,17,100,100,1038.tif
1038,1039,403.970535,169.54614,100,100,1038.tif
1039,1038,276.029465,353.45386,100,100,1039.tif
1039,1039,506,506,100,100,1039.tif
1040,1040,312,251,100,100,1040.tif
1040,1041,150.85812,128.00361,100,100,1040.tif
1040,1042,123.290347,9.117579999,100,100,1040.tif
1041,1040,727.14188,252.99639,100,100,1041.tif
1041,1041,566,130,100,100,1041.tif
1041,1042,538.432227,11.11397,100,100,1041.tif
1042,1040,755.709653,782.88242,100,100,1042.tif
1042,1041,594.567773,659.88603,100,100,1042.tif
1042,1042,567,541,100,100,1042.tif
1042,1043,546.388279,453.10426,100,100,1042.tif
1043,1040,630.321374,571.77816,100,100,1043.tif
1043,1041,469.179494,448.78177,100,100,1043.tif
1043,1042,441.611721,329.89574,100,100,1043.tif
1043,1043,421,242,100,100,1043.tif
1044,1044,791,745,100,100,1044.tif
1044,1045,795.590953,461.97473,100,100,1044.tif
1045,866,70.144695,655.32194,100,100,1045.tif
1045,1044,539.409047,397.02527,100,100,1045.tif
1045,1045,544,114,100,100,1045.tif
1046,1046,511,520,100,100,1046.tif
1047,1047,257,665,100,100,1047.tif
1047,1048,306.770709,610.86692,100,100,1047.tif
1048,1047,507.229291,372.13308,100,100,1048.tif
1048,1048,557,318,100,100,1048.tif
1049,1049,266,388,100,100,1049.tif
1049,1050,49.458521,476.53656,100,100,1049.tif
1049,1051,235.11308,209.58539,100,100,1049.tif
1049,1052,485.010323,389.69361,100,100,1049.tif
1049,1053,452.159413,165.59002,100,100,1049.tif
1050,1049,559.541479,399.46344,100,100,1050.tif
1050,1050,343,488,100,100,1050.tif
1050,1051,528.654559,221.04883,100,100,1050.tif
1050,1052,778.551802,401.15705,100,100,1050.tif
1050,1053,745.700892,177.05346,100,100,1050.tif
1051,1049,763.88692,741.41461,100,100,1051.tif
1051,1051,733,563,100,100,1051.tif
1052,1049,118.989677,99.30639,100,100,1052.tif
1052,1052,338,101,100,100,1052.tif
1053,1049,112.840587,623.40998,100,100,1053.tif
1053,1051,81.953667,444.99537,100,100,1053.tif
1053,1052,331.85091,625.10359,100,100,1053.tif
1053,1053,299,401,100,100,1053.tif
1054,1054,612,477,100,100,1054.tif
1055,1055,728,401,100,100,1055.tif
1055,1056,693.460424,457.25433,100,100,1055.tif
1056,1055,716.539576,497.74567,100,100,1056.tif
1056,1056,682,554,100,100,1056.tif
1057,1057,626,493,100,100,1057.tif
1058,1058,765,235,100,100,1058.tif
1059,1059,302,320,100,100,1059.tif
1060,1060,152,175,100,100,1060.tif
1061,1061,750,431,100,100,1061.tif
